"date","state","cases","deaths"
"2020-04-14","Puerto Rico",923,45
"2020-04-14","Rhode Island",3251,80
"2020-04-14","South Carolina",3553,97
"2020-04-14","South Dakota",988,6
"2020-04-14","Tennessee",5654,123
"2020-04-14","Texas",15303,365
"2020-04-14","Utah",2418,19
"2020-04-14","Vermont",752,29
"2020-04-14","Virgin Islands",51,1
"2020-04-14","Virginia",6171,154
"2020-04-14","Washington",10694,552
"2020-04-14","West Virginia",697,10
"2020-04-14","Wisconsin",3555,172
"2020-04-14","Wyoming",282,1
"2020-04-15","Alabama",4241,123
"2020-04-15","Alaska",291,7
"2020-04-15","Arizona",3962,142
"2020-04-15","Arkansas",1599,34
"2020-04-15","California",27107,885
"2020-04-15","Colorado",8280,355
"2020-04-15","Connecticut",14755,868
"2020-04-15","Delaware",2014,46
"2020-04-15","District of Columbia",2197,72
"2020-04-15","Florida",22526,613
"2020-04-15","Georgia",14583,569
"2020-04-15","Guam",750,6
"2020-04-15","Hawaii",524,9
"2020-04-15","Idaho",1507,41
"2020-04-15","Illinois",24593,958
"2020-04-15","Indiana",8955,436
"2020-04-15","Iowa",1995,53
"2020-04-15","Kansas",1502,76
"2020-04-15","Kentucky",2295,124
"2020-04-15","Louisiana",21951,1103
"2020-04-15","Maine",770,24
"2020-04-15","Maryland",10032,349
"2020-04-15","Massachusetts",29918,1108
"2020-04-15","Michigan",27893,1919
"2020-04-15","Minnesota",1809,87
"2020-04-15","Mississippi",3360,122
"2020-04-15","Missouri",4895,164
"2020-04-15","Montana",404,7
"2020-04-15","Nebraska",995,22
"2020-04-15","Nevada",3212,137
"2020-04-15","New Hampshire",1139,32
"2020-04-15","New Jersey",71030,3156
"2020-04-15","New Mexico",1484,36
"2020-04-15","New York",213779,11586
"2020-04-15","North Carolina",5123,128
"2020-04-15","North Dakota",365,9
"2020-04-15","Northern Mariana Islands",13,2
"2020-04-15","Ohio",7791,361
"2020-04-15","Oklahoma",2263,123
"2020-04-15","Oregon",1663,58
"2020-04-15","Pennsylvania",26804,833
"2020-04-15","Puerto Rico",974,51
"2020-04-15","Rhode Island",3529,87
"2020-04-15","South Carolina",3656,107
"2020-04-15","South Dakota",1168,6
"2020-04-15","Tennessee",5878,137
"2020-04-15","Texas",16106,395
"2020-04-15","Utah",2549,20
"2020-04-15","Vermont",759,30
"2020-04-15","Virgin Islands",51,1
"2020-04-15","Virginia",6500,195
"2020-04-15","Washington",10783,572
"2020-04-15","West Virginia",725,12
"2020-04-15","Wisconsin",3721,184
"2020-04-15","Wyoming",288,2
"2020-04-16","Alabama",4404,137
"2020-04-16","Alaska",298,7
"2020-04-16","Arizona",4234,152
"2020-04-16","Arkansas",1620,37
"2020-04-16","California",28142,971
"2020-04-16","Colorado",8675,374
"2020-04-16","Connecticut",15884,971
"2020-04-16","Delaware",2075,52
"2020-04-16","District of Columbia",2350,81
"2020-04-16","Florida",23332,667
"2020-04-16","Georgia",15644,611
"2020-04-16","Guam",790,6
"2020-04-16","Hawaii",535,9
"2020-04-16","Idaho",1528,41
"2020-04-16","Illinois",25734,1081
"2020-04-16","Indiana",9542,477
"2020-04-16","Iowa",2141,60
"2020-04-16","Kansas",1594,80
"2020-04-16","Kentucky",2429,131
"2020-04-16","Louisiana",22532,1156
"2020-04-16","Maine",796,27
"2020-04-16","Maryland",10784,392
"2020-04-16","Massachusetts",32181,1245
"2020-04-16","Michigan",29119,2091
"2020-04-16","Minnesota",1912,94
"2020-04-16","Mississippi",3624,129
"2020-04-16","Missouri",5111,170
"2020-04-16","Montana",415,7
"2020-04-16","Nebraska",1094,24
"2020-04-16","Nevada",3321,142
"2020-04-16","New Hampshire",1211,34
"2020-04-16","New Jersey",75317,3518
"2020-04-16","New Mexico",1597,44
"2020-04-16","New York",222284,12192
"2020-04-16","North Carolina",5463,140
"2020-04-16","North Dakota",393,9
"2020-04-16","Northern Mariana Islands",13,2
"2020-04-16","Ohio",8414,389
"2020-04-16","Oklahoma",2357,131
"2020-04-16","Oregon",1736,64
"2020-04-16","Pennsylvania",28314,864
"2020-04-16","Puerto Rico",1043,56
"2020-04-16","Rhode Island",3838,105
"2020-04-16","South Carolina",3931,109
"2020-04-16","South Dakota",1311,7
"2020-04-16","Tennessee",6090,144
"2020-04-16","Texas",16928,428
"2020-04-16","Utah",2683,21
"2020-04-16","Vermont",768,35
"2020-04-16","Virgin Islands",51,1
"2020-04-16","Virginia",6889,208
"2020-04-16","Washington",11152,588
"2020-04-16","West Virginia",739,13
"2020-04-16","Wisconsin",3875,197
"2020-04-16","Wyoming",296,2
"2020-04-17","Alabama",4572,151
"2020-04-17","Alaska",307,7
"2020-04-17","Arizona",4507,174
"2020-04-17","Arkansas",1695,37
"2020-04-17","California",29398,1050
"2020-04-17","Colorado",9047,389
"2020-04-17","Connecticut",16809,1036
"2020-04-17","Delaware",2323,61
"2020-04-17","District of Columbia",2476,86
"2020-04-17","Florida",24745,725
"2020-04-17","Georgia",16658,661
"2020-04-17","Guam",796,6
"2020-04-17","Hawaii",547,9
"2020-04-17","Idaho",1566,43
"2020-04-17","Illinois",27575,1142
"2020-04-17","Indiana",10154,519
"2020-04-17","Iowa",2332,64
"2020-04-17","Kansas",1731,84
"2020-04-17","Kentucky",2522,140
"2020-04-17","Louisiana",23118,1213
"2020-04-17","Maine",827,29
"2020-04-17","Maryland",11572,425
"2020-04-17","Massachusetts",34402,1404
"2020-04-17","Michigan",29952,2226
"2020-04-17","Minnesota",2071,111
"2020-04-17","Mississippi",3793,140
"2020-04-17","Missouri",5283,184
"2020-04-17","Montana",422,8
"2020-04-17","Nebraska",1216,24
"2020-04-17","Nevada",3524,151
"2020-04-17","New Hampshire",1287,37
"2020-04-17","New Jersey",78467,3840
"2020-04-17","New Mexico",1711,51
"2020-04-17","New York",229642,12822
"2020-04-17","North Carolina",5859,159
"2020-04-17","North Dakota",439,9
"2020-04-17","Northern Mariana Islands",14,2
"2020-04-17","Ohio",9107,418
"2020-04-17","Oklahoma",2465,136
"2020-04-17","Oregon",1785,70
"2020-04-17","Pennsylvania",30121,1027
"2020-04-17","Puerto Rico",1068,58
"2020-04-17","Rhode Island",4177,118
"2020-04-17","South Carolina",4086,116
"2020-04-17","South Dakota",1411,7
"2020-04-17","Tennessee",6438,150
"2020-04-17","Texas",18131,461
"2020-04-17","Utah",2813,23
"2020-04-17","Vermont",779,35
"2020-04-17","Virgin Islands",51,2
"2020-04-17","Virginia",7491,238
"2020-04-17","Washington",11445,610
"2020-04-17","West Virginia",776,16
"2020-04-17","Wisconsin",4045,205
"2020-04-17","Wyoming",305,2
"2020-04-18","Alabama",4723,147
"2020-04-18","Alaska",312,7
"2020-04-18","Arizona",4719,181
"2020-04-18","Arkansas",1777,38
"2020-04-18","California",30829,1146
"2020-04-18","Colorado",9433,409
"2020-04-18","Connecticut",17550,1086
"2020-04-18","Delaware",2538,67
"2020-04-18","District of Columbia",2666,91
"2020-04-18","Florida",25484,747
"2020-04-18","Georgia",17014,670
"2020-04-18","Guam",805,6
"2020-04-18","Hawaii",568,9
"2020-04-18","Idaho",1577,44
"2020-04-18","Illinois",29160,1272
"2020-04-18","Indiana",10641,545
"2020-04-18","Iowa",2513,74
"2020-04-18","Kansas",1820,86
"2020-04-18","Kentucky",2707,145
"2020-04-18","Louisiana",23580,1267
"2020-04-18","Maine",847,32
"2020-04-18","Maryland",12308,463
"2020-04-18","Massachusetts",36372,1560
"2020-04-18","Michigan",30717,2307
"2020-04-18","Minnesota",2213,121
"2020-04-18","Mississippi",3974,152
"2020-04-18","Missouri",5517,194
"2020-04-18","Montana",426,10
"2020-04-18","Nebraska",1348,28
"2020-04-18","Nevada",3626,155
"2020-04-18","New Hampshire",1342,38
"2020-04-18","New Jersey",81420,4070
"2020-04-18","New Mexico",1798,53
"2020-04-18","New York",236763,13362
"2020-04-18","North Carolina",6140,175
"2020-04-18","North Dakota",528,9
"2020-04-18","Northern Mariana Islands",14,2
"2020-04-18","Ohio",10222,451
"2020-04-18","Oklahoma",2570,139
"2020-04-18","Oregon",1844,72
"2020-04-18","Pennsylvania",31742,1150
"2020-04-18","Puerto Rico",1118,60
"2020-04-18","Rhode Island",4491,137
"2020-04-18","South Carolina",4246,119
"2020-04-18","South Dakota",1542,7
"2020-04-18","Tennessee",6637,152
"2020-04-18","Texas",18927,487
"2020-04-18","Utah",2942,25
"2020-04-18","Vermont",803,37
"2020-04-18","Virgin Islands",53,3
"2020-04-18","Virginia",8053,258
"2020-04-18","Washington",11802,629
"2020-04-18","West Virginia",825,18
"2020-04-18","Wisconsin",4199,212
"2020-04-18","Wyoming",309,2
"2020-04-19","Alabama",4903,160
"2020-04-19","Alaska",317,7
"2020-04-19","Arizona",4929,188
"2020-04-19","Arkansas",1781,39
"2020-04-19","California",31544,1176
"2020-04-19","Colorado",9730,421
"2020-04-19","Connecticut",17962,1127
"2020-04-19","Delaware",2538,67
"2020-04-19","District of Columbia",2793,96
"2020-04-19","Florida",26306,773
"2020-04-19","Georgia",17619,682
"2020-04-19","Guam",808,6
"2020-04-19","Hawaii",574,10
"2020-04-19","Idaho",1581,45
"2020-04-19","Illinois",30357,1302
"2020-04-19","Indiana",11210,562
"2020-04-19","Iowa",2915,75
"2020-04-19","Kansas",1898,94
"2020-04-19","Kentucky",2960,149
"2020-04-19","Louisiana",23928,1296
"2020-04-19","Maine",867,34
"2020-04-19","Maryland",12830,486
"2020-04-19","Massachusetts",38077,1706
"2020-04-19","Michigan",31348,2389
"2020-04-19","Minnesota",2356,134
"2020-04-19","Mississippi",4274,159
"2020-04-19","Missouri",5667,196
"2020-04-19","Montana",433,10
"2020-04-19","Nebraska",1474,28
"2020-04-19","Nevada",3741,158
"2020-04-19","New Hampshire",1392,41
"2020-04-19","New Jersey",85301,4202
"2020-04-19","New Mexico",1845,55
"2020-04-19","New York",242817,13869
"2020-04-19","North Carolina",6493,183
"2020-04-19","North Dakota",585,10
"2020-04-19","Northern Mariana Islands",14,2
"2020-04-19","Ohio",11602,471
"2020-04-19","Oklahoma",2599,140
"2020-04-19","Oregon",1910,74
"2020-04-19","Pennsylvania",32992,1285
"2020-04-19","Puerto Rico",1213,41
"2020-04-19","Rhode Island",4706,150
"2020-04-19","South Carolina",4377,120
"2020-04-19","South Dakota",1635,7
"2020-04-19","Tennessee",6845,156
"2020-04-19","Texas",19441,503
"2020-04-19","Utah",3071,27
"2020-04-19","Vermont",812,37
"2020-04-19","Virgin Islands",53,3
"2020-04-19","Virginia",8537,277
"2020-04-19","Washington",11805,637
"2020-04-19","West Virginia",890,20
"2020-04-19","Wisconsin",4346,222
"2020-04-19","Wyoming",313,2
"2020-04-20","Alabama",5078,164
"2020-04-20","Alaska",319,7
"2020-04-20","Arizona",5064,191
"2020-04-20","Arkansas",1971,42
"2020-04-20","California",33862,1223
"2020-04-20","Colorado",10106,448
"2020-04-20","Connecticut",19815,1331
"2020-04-20","Delaware",2745,72
"2020-04-20","District of Columbia",2927,105
"2020-04-20","Florida",27050,822
"2020-04-20","Georgia",18447,767
"2020-04-20","Guam",811,6
"2020-04-20","Hawaii",578,10
"2020-04-20","Idaho",1638,48
"2020-04-20","Illinois",31508,1359
"2020-04-20","Indiana",11686,569
"2020-04-20","Iowa",3175,79
"2020-04-20","Kansas",2031,101
"2020-04-20","Kentucky",3050,155
"2020-04-20","Louisiana",24523,1328
"2020-04-20","Maine",875,35
"2020-04-20","Maryland",13684,516
"2020-04-20","Massachusetts",39643,1809
"2020-04-20","Michigan",31927,2466
"2020-04-20","Minnesota",2470,143
"2020-04-20","Mississippi",4512,169
"2020-04-20","Missouri",5807,201
"2020-04-20","Montana",433,12
"2020-04-20","Nebraska",1648,33
"2020-04-20","Nevada",3830,163
"2020-04-20","New Hampshire",1447,42
"2020-04-20","New Jersey",88806,4377
"2020-04-20","New Mexico",1971,58
"2020-04-20","New York",247543,14347
"2020-04-20","North Carolina",6764,187
"2020-04-20","North Dakota",627,13
"2020-04-20","Northern Mariana Islands",14,2
"2020-04-20","Ohio",12919,509
"2020-04-20","Oklahoma",2680,143
"2020-04-20","Oregon",1956,75
"2020-04-20","Pennsylvania",34005,1366
"2020-04-20","Puerto Rico",1252,42
"2020-04-20","Rhode Island",5090,155
"2020-04-20","South Carolina",4439,124
"2020-04-20","South Dakota",1685,7
"2020-04-20","Tennessee",7015,162
"2020-04-20","Texas",20035,523
"2020-04-20","Utah",3213,28
"2020-04-20","Vermont",816,38
"2020-04-20","Virgin Islands",54,3
"2020-04-20","Virginia",8990,300
"2020-04-20","Washington",12191,661
"2020-04-20","West Virginia",908,26
"2020-04-20","Wisconsin",4499,231
"2020-04-20","Wyoming",317,2
"2020-04-21","Alabama",5327,186
"2020-04-21","Alaska",327,7
"2020-04-21","Arizona",5251,213
"2020-04-21","Arkansas",2262,43
"2020-04-21","California",35844,1316
"2020-04-21","Colorado",10447,484
"2020-04-21","Connecticut",20360,1423
"2020-04-21","Delaware",2931,82
"2020-04-21","District of Columbia",3098,112
"2020-04-21","Florida",27861,866
"2020-04-21","Georgia",19189,810
"2020-04-21","Guam",852,6
"2020-04-21","Hawaii",580,12
"2020-04-21","Idaho",1659,51
"2020-04-21","Illinois",33059,1479
"2020-04-21","Indiana",12097,630
"2020-04-21","Iowa",3641,83
"2020-04-21","Kansas",2115,107
"2020-04-21","Kentucky",3193,172
"2020-04-21","Louisiana",24854,1405
"2020-04-21","Maine",888,36
"2020-04-21","Maryland",14193,584
"2020-04-21","Massachusetts",41199,1961
"2020-04-21","Michigan",32935,2698
"2020-04-21","Minnesota",2567,160
"2020-04-21","Mississippi",4716,183
"2020-04-21","Missouri",5941,221
"2020-04-21","Montana",437,12
"2020-04-21","Nebraska",1727,38
"2020-04-21","Nevada",3937,163
"2020-04-21","New Hampshire",1491,42
"2020-04-21","New Jersey",92387,4753
"2020-04-21","New Mexico",2072,65
"2020-04-21","New York",251720,14828
"2020-04-21","North Carolina",6951,217
"2020-04-21","North Dakota",644,13
"2020-04-21","Northern Mariana Islands",14,2
"2020-04-21","Ohio",13725,557
"2020-04-21","Oklahoma",2807,164
"2020-04-21","Oregon",2002,78
"2020-04-21","Pennsylvania",35384,1620
"2020-04-21","Puerto Rico",915,43
"2020-04-21","Rhode Island",5500,171
"2020-04-21","South Carolina",4608,135
"2020-04-21","South Dakota",1755,8
"2020-04-21","Tennessee",7341,167
"2020-04-21","Texas",20949,552
"2020-04-21","Utah",3301,32
"2020-04-21","Vermont",818,40
"2020-04-21","Virgin Islands",54,3
"2020-04-21","Virginia",9630,325
"2020-04-21","Washington",12345,683
"2020-04-21","West Virginia",929,26
"2020-04-21","Wisconsin",4620,243
"2020-04-21","Wyoming",322,6
"2020-04-22","Alabama",5610,201
"2020-04-22","Alaska",333,7
"2020-04-22","Arizona",5459,236
"2020-04-22","Arkansas",2392,44
"2020-04-22","California",37573,1425
"2020-04-22","Colorado",10878,526
"2020-04-22","Connecticut",22469,1544
"2020-04-22","Delaware",3200,89
"2020-04-22","District of Columbia",3206,127
"2020-04-22","Florida",28301,926
"2020-04-22","Georgia",20099,837
"2020-04-22","Guam",911,6
"2020-04-22","Hawaii",586,12
"2020-04-22","Idaho",1688,54
"2020-04-22","Illinois",35108,1577
"2020-04-22","Indiana",12438,661
"2020-04-22","Iowa",3764,90
"2020-04-22","Kansas",2292,111
"2020-04-22","Kentucky",3373,185
"2020-04-22","Louisiana",25258,1473
"2020-04-22","Maine",907,39
"2020-04-22","Maryland",14775,632
"2020-04-22","Massachusetts",42944,2182
"2020-04-22","Michigan",33929,2812
"2020-04-22","Minnesota",2721,179
"2020-04-22","Mississippi",4894,193
"2020-04-22","Missouri",6137,236
"2020-04-22","Montana",439,14
"2020-04-22","Nebraska",1827,43
"2020-04-22","Nevada",4081,187
"2020-04-22","New Hampshire",1588,48
"2020-04-22","New Jersey",95865,5063
"2020-04-22","New Mexico",2210,71
"2020-04-22","New York",257246,15302
"2020-04-22","North Carolina",7220,242
"2020-04-22","North Dakota",679,14
"2020-04-22","Northern Mariana Islands",14,2
"2020-04-22","Ohio",14117,610
"2020-04-22","Oklahoma",2894,169
"2020-04-22","Oregon",2059,78
"2020-04-22","Pennsylvania",36763,1720
"2020-04-22","Puerto Rico",915,46
"2020-04-22","Rhode Island",5841,181
"2020-04-22","South Carolina",4761,140
"2020-04-22","South Dakota",1858,9
"2020-04-22","Tennessee",7704,177
"2020-04-22","Texas",21769,571
"2020-04-22","Utah",3451,34
"2020-04-22","Vermont",823,40
"2020-04-22","Virgin Islands",54,3
"2020-04-22","Virginia",10266,349
"2020-04-22","Washington",12539,696
"2020-04-22","West Virginia",939,29
"2020-04-22","Wisconsin",4845,247
"2020-04-22","Wyoming",326,6
"2020-04-23","Alabama",5832,197
"2020-04-23","Alaska",335,7
"2020-04-23","Arizona",5769,257
"2020-04-23","Arkansas",2599,45
"2020-04-23","California",39534,1553
"2020-04-23","Colorado",11262,557
"2020-04-23","Connecticut",23100,1639
"2020-04-23","Delaware",3308,92
"2020-04-23","District of Columbia",3361,139
"2020-04-23","Florida",29640,986
"2020-04-23","Georgia",20905,871
"2020-04-23","Guam",975,6
"2020-04-23","Hawaii",590,12
"2020-04-23","Idaho",1721,54
"2020-04-23","Illinois",36935,1696
"2020-04-23","Indiana",13039,706
"2020-04-23","Iowa",3939,96
"2020-04-23","Kansas",2615,112
"2020-04-23","Kentucky",3548,194
"2020-04-23","Louisiana",25739,1540
"2020-04-23","Maine",937,44
"2020-04-23","Maryland",15737,680
"2020-04-23","Massachusetts",46023,2360
"2020-04-23","Michigan",35252,2977
"2020-04-23","Minnesota",2942,200
"2020-04-23","Mississippi",5153,201
"2020-04-23","Missouri",6321,248
"2020-04-23","Montana",442,14
"2020-04-23","Nebraska",2191,47
"2020-04-23","Nevada",4208,195
"2020-04-23","New Hampshire",1670,51
"2020-04-23","New Jersey",99989,5368
"2020-04-23","New Mexico",2379,78
"2020-04-23","New York",263460,15740
"2020-04-23","North Carolina",7608,253
"2020-04-23","North Dakota",709,15
"2020-04-23","Northern Mariana Islands",14,2
"2020-04-23","Ohio",14694,656
"2020-04-23","Oklahoma",3017,179
"2020-04-23","Oregon",2127,83
"2020-04-23","Pennsylvania",38334,1723
"2020-04-23","Puerto Rico",1230,46
"2020-04-23","Rhode Island",6256,189
"2020-04-23","South Carolina",4917,150
"2020-04-23","South Dakota",1956,9
"2020-04-23","Tennessee",8230,180
"2020-04-23","Texas",22706,601
"2020-04-23","Utah",3621,35
"2020-04-23","Vermont",825,43
"2020-04-23","Virgin Islands",54,3
"2020-04-23","Virginia",11000,375
"2020-04-23","Washington",12906,717
"2020-04-23","West Virginia",981,31
"2020-04-23","Wisconsin",5052,257
"2020-04-23","Wyoming",332,7
"2020-04-24","Alabama",6026,209
"2020-04-24","Alaska",337,7
"2020-04-24","Arizona",6045,268
"2020-04-24","Arkansas",2810,47
"2020-04-24","California",41368,1619
"2020-04-24","Colorado",12255,672
"2020-04-24","Connecticut",23921,1764
"2020-04-24","Delaware",3442,100
"2020-04-24","District of Columbia",3528,153
"2020-04-24","Florida",30525,1045
"2020-04-24","Georgia",21575,889
"2020-04-24","Guam",993,6
"2020-04-24","Hawaii",595,13
"2020-04-24","Idaho",1750,54
"2020-04-24","Illinois",39658,1804
"2020-04-24","Indiana",13680,741
"2020-04-24","Iowa",4459,107
"2020-04-24","Kansas",2830,117
"2020-04-24","Kentucky",3779,203
"2020-04-24","Louisiana",26140,1601
"2020-04-24","Maine",965,47
"2020-04-24","Maryland",16618,723
"2020-04-24","Massachusetts",50969,2556
"2020-04-24","Michigan",36627,3084
"2020-04-24","Minnesota",3185,221
"2020-04-24","Mississippi",5434,209
"2020-04-24","Missouri",6625,267
"2020-04-24","Montana",444,14
"2020-04-24","Nebraska",2475,51
"2020-04-24","Nevada",4398,203
"2020-04-24","New Hampshire",1720,53
"2020-04-24","New Jersey",102196,5617
"2020-04-24","New Mexico",2524,84
"2020-04-24","New York",271621,16162
"2020-04-24","North Carolina",8052,270
"2020-04-24","North Dakota",748,15
"2020-04-24","Northern Mariana Islands",14,2
"2020-04-24","Ohio",15169,690
"2020-04-24","Oklahoma",3121,188
"2020-04-24","Oregon",2177,86
"2020-04-24","Pennsylvania",40298,1786
"2020-04-24","Puerto Rico",1276,51
"2020-04-24","Rhode Island",6699,202
"2020-04-24","South Carolina",5070,157
"2020-04-24","South Dakota",2040,10
"2020-04-24","Tennessee",8679,180
"2020-04-24","Texas",23650,625
"2020-04-24","Utah",3782,39
"2020-04-24","Vermont",827,44
"2020-04-24","Virgin Islands",54,3
"2020-04-24","Virginia",11596,413
"2020-04-24","Washington",13120,731
"2020-04-24","West Virginia",1010,32
"2020-04-24","Wisconsin",5356,262
"2020-04-24","Wyoming",349,7
"2020-04-25","Alabama",6213,213
"2020-04-25","Alaska",337,7
"2020-04-25","Arizona",6280,275
"2020-04-25","Arkansas",2909,48
"2020-04-25","California",42590,1692
"2020-04-25","Colorado",12968,670
"2020-04-25","Connecticut",24582,1862
"2020-04-25","Delaware",3576,112
"2020-04-25","District of Columbia",3699,165
"2020-04-25","Florida",30831,1054
"2020-04-25","Georgia",22225,897
"2020-04-25","Guam",993,6
"2020-04-25","Hawaii",597,14
"2020-04-25","Idaho",1760,56
"2020-04-25","Illinois",41777,1884
"2020-04-25","Indiana",14395,785
"2020-04-25","Iowa",5109,112
"2020-04-25","Kansas",3081,119
"2020-04-25","Kentucky",3905,208
"2020-04-25","Louisiana",26512,1644
"2020-04-25","Maine",990,50
"2020-04-25","Maryland",17766,797
"2020-04-25","Massachusetts",53348,2730
"2020-04-25","Michigan",37184,3273
"2020-04-25","Minnesota",3446,244
"2020-04-25","Mississippi",5718,221
"2020-04-25","Missouri",6826,280
"2020-04-25","Montana",445,14
"2020-04-25","Nebraska",2900,53
"2020-04-25","Nevada",4539,206
"2020-04-25","New Hampshire",1793,60
"2020-04-25","New Jersey",105523,5863
"2020-04-25","New Mexico",2662,93
"2020-04-25","New York",282174,16599
"2020-04-25","North Carolina",8542,300
"2020-04-25","North Dakota",803,16
"2020-04-25","Northern Mariana Islands",14,2
"2020-04-25","Ohio",15587,711
"2020-04-25","Oklahoma",3193,194
"2020-04-25","Oregon",2253,87
"2020-04-25","Pennsylvania",41626,1842
"2020-04-25","Puerto Rico",1307,52
"2020-04-25","Rhode Island",7129,215
"2020-04-25","South Carolina",5253,166
"2020-04-25","South Dakota",2147,10
"2020-04-25","Tennessee",8977,187
"2020-04-25","Texas",24494,662
"2020-04-25","Utah",3950,41
"2020-04-25","Vermont",843,46
"2020-04-25","Virgin Islands",55,3
"2020-04-25","Virginia",12366,436
"2020-04-25","Washington",13484,743
"2020-04-25","West Virginia",1025,33
"2020-04-25","Wisconsin",5687,266
"2020-04-25","Wyoming",362,7
"2020-04-26","Alabama",6421,219
"2020-04-26","Alaska",339,7
"2020-04-26","Arizona",6526,277
"2020-04-26","Arkansas",3001,50
"2020-04-26","California",43691,1716
"2020-04-26","Colorado",13441,678
"2020-04-26","Connecticut",25269,1925
"2020-04-26","Delaware",4034,120
"2020-04-26","District of Columbia",3841,178
"2020-04-26","Florida",31520,1073
"2020-04-26","Georgia",22459,907
"2020-04-26","Guam",993,6
"2020-04-26","Hawaii",599,14
"2020-04-26","Idaho",1768,56
"2020-04-26","Illinois",43903,1943
"2020-04-26","Indiana",15012,813
"2020-04-26","Iowa",5491,118
"2020-04-26","Kansas",3188,120
"2020-04-26","Kentucky",4074,211
"2020-04-26","Louisiana",26773,1670
"2020-04-26","Maine",1015,50
"2020-04-26","Maryland",18581,827
"2020-04-26","Massachusetts",54938,2899
"2020-04-26","Michigan",37751,3314
"2020-04-26","Minnesota",3602,272
"2020-04-26","Mississippi",5911,227
"2020-04-26","Missouri",6997,282
"2020-04-26","Montana",448,14
"2020-04-26","Nebraska",3126,55
"2020-04-26","Nevada",4638,206
"2020-04-26","New Hampshire",1864,60
"2020-04-26","New Jersey",109038,5938
"2020-04-26","New Mexico",2728,99
"2020-04-26","New York",288076,16966
"2020-04-26","North Carolina",8830,309
"2020-04-26","North Dakota",867,17
"2020-04-26","Northern Mariana Islands",14,2
"2020-04-26","Ohio",15963,728
"2020-04-26","Oklahoma",3253,195
"2020-04-26","Oregon",2311,91
"2020-04-26","Pennsylvania",42709,1871
"2020-04-26","Puerto Rico",1371,53
"2020-04-26","Rhode Island",7439,226
"2020-04-26","South Carolina",5490,174
"2020-04-26","South Dakota",2213,11
"2020-04-26","Tennessee",9493,190
"2020-04-26","Texas",25206,676
"2020-04-26","Utah",4123,41
"2020-04-26","Vermont",851,46
"2020-04-26","Virgin Islands",57,4
"2020-04-26","Virginia",12970,448
"2020-04-26","Washington",13663,757
"2020-04-26","West Virginia",1053,34
"2020-04-26","Wisconsin",5911,274
"2020-04-26","Wyoming",371,7
"2020-04-27","Alabama",6539,228
"2020-04-27","Alaska",343,7
"2020-04-27","Arizona",6716,277
"2020-04-27","Arkansas",3069,51
"2020-04-27","California",45208,1800
"2020-04-27","Colorado",13804,705
"2020-04-27","Connecticut",25997,2012
"2020-04-27","Delaware",4162,125
"2020-04-27","District of Columbia",3892,185
"2020-04-27","Florida",32130,1087
"2020-04-27","Georgia",23229,981
"2020-04-27","Guam",1000,6
"2020-04-27","Hawaii",600,16
"2020-04-27","Idaho",1785,58
"2020-04-27","Illinois",45883,1992
"2020-04-27","Indiana",15961,844
"2020-04-27","Iowa",5868,127
"2020-04-27","Kansas",3393,126
"2020-04-27","Kentucky",4146,216
"2020-04-27","Louisiana",27068,1697
"2020-04-27","Maine",1023,51
"2020-04-27","Maryland",19487,858
"2020-04-27","Massachusetts",56462,3003
"2020-04-27","Michigan",38190,3406
"2020-04-27","Minnesota",3816,286
"2020-04-27","Mississippi",6094,229
"2020-04-27","Missouri",7171,296
"2020-04-27","Montana",449,14
"2020-04-27","Nebraska",3487,55
"2020-04-27","Nevada",4708,219
"2020-04-27","New Hampshire",1938,60
"2020-04-27","New Jersey",111188,6044
"2020-04-27","New Mexico",2825,104
"2020-04-27","New York",292027,17303
"2020-04-27","North Carolina",9035,331
"2020-04-27","North Dakota",942,19
"2020-04-27","Northern Mariana Islands",14,2
"2020-04-27","Ohio",16325,753
"2020-04-27","Oklahoma",3280,197
"2020-04-27","Oregon",2354,92
"2020-04-27","Pennsylvania",43728,1946
"2020-04-27","Puerto Rico",1388,53
"2020-04-27","Rhode Island",7708,233
"2020-04-27","South Carolina",5613,177
"2020-04-27","South Dakota",2246,11
"2020-04-27","Tennessee",9796,192
"2020-04-27","Texas",25960,699
"2020-04-27","Utah",4236,41
"2020-04-27","Vermont",855,47
"2020-04-27","Virgin Islands",59,4
"2020-04-27","Virginia",13535,458
"2020-04-27","Washington",13864,771
"2020-04-27","West Virginia",1077,37
"2020-04-27","Wisconsin",6081,281
"2020-04-27","Wyoming",389,7
"2020-04-28","Alabama",6750,242
"2020-04-28","Alaska",349,7
"2020-04-28","Arizona",6948,297
"2020-04-28","Arkansas",3127,57
"2020-04-28","California",46570,1884
"2020-04-28","Colorado",14239,734
"2020-04-28","Connecticut",26312,2089
"2020-04-28","Delaware",4575,137
"2020-04-28","District of Columbia",3994,190
"2020-04-28","Florida",32838,1170
"2020-04-28","Georgia",23607,1022
"2020-04-28","Guam",1001,6
"2020-04-28","Hawaii",602,16
"2020-04-28","Idaho",1810,60
"2020-04-28","Illinois",48102,2132
"2020-04-28","Indiana",16579,901
"2020-04-28","Iowa",6376,136
"2020-04-28","Kansas",3587,127
"2020-04-28","Kentucky",4375,231
"2020-04-28","Louisiana",27286,1758
"2020-04-28","Maine",1040,51
"2020-04-28","Maryland",20113,929
"2020-04-28","Massachusetts",58302,3153
"2020-04-28","Michigan",39234,3566
"2020-04-28","Minnesota",4181,301
